text,generated
"Reducing the usage of cars in today's world could be extremely beneficial. Sure, it is also a hastle having to reroute your commute and also making the time to get there, but the myriad advantages to the reduction of car usage is astonishing. Reducing our usage of cars will reduce the smog in cities, such as Los Angeles, Beijing, and Paris, reduce the stress of many drivers, and also save people money. Now who doesn't love money?

Smogpollution is growing daily in dense, polluted areas. Looking outside of LA, you can see the dirty, polluted air surrounding the city, as well as the toxic blanket the covers Beijing. One of the main sources contributing to this is cars. Greenhouse gases are emitted from tailpipe and go straight into the atmosphere. In Europe, exhaust makes up fifteen percent of greenhouse gas emission, and accounts for fifty percent in the United States, FIFTY PERCENT. That's half of the pollution in our country, and an easy solution is to limit car usage. If your car usage is not limitable, perhaps switching to a hybrid car such as a Toyota Prius will make you feel good about contributing to the cause. Some areas, like Bogota, Colombia, participate in a Carfree Day. This day is widely celebrated in the area and is infectious spreading to nearby areas and potentially the world soon enough. This day allows for smog reduction. Cities such as Paris, however, have to ban car usage sometimes because their smog is so bad. During this ban, hybrid cars and carpooling is allowed. This shows the extreme measures necessary to reduce the smog in populated areas.

As most people know, driving is stressful and is perhaps a top contributor of stress in America. In populated areas, rushhour traffic is annoying and causes many people to change their schedules. When driving during rushhour, you are in constant fear of potentially being cutoff and your risk of being in an accident heightens dramtically. With that being said, what if I told you there was a way to completely cut out this fear? Communities such as Vauban, Germany are helping alleviate stress by making carfree communities. Within these communities, cars are allowed to be owned, but you must park it in a parking garage at the end of the community and also buy a spot... for 40,000. Cars are used rarely, as restaurants, shops, and others are within walking distance of these communities. Cars are only used for longdistance travel and are permitted on highways and on the outer edges of the area. The stress is alleviated because you can walk outside, grab your mail, and listen to the birds if want, all without the worry of cars. You don't need to constant check your rearview mirrors if you're walking to your favorite restaurant. With the introduction of smartphones and the constantly growing usage rate of the internet, people don't need cars to communicate anymore. They can simply go on Facebook, Twitter, Snapchat, Instagram, etc. to communicate.

Finally, the reduction of car usage allows for people to save money, and a significant amount too. If you live in a neighborhood such as Vauban, there may be no need for a car at all. In today's world, a good car costs somewhere are 3040 thousand dollars. Imagine what you could do with that much money. You could get a nice house, or travel to your favorite destination, or anything really. You could send your kid to a nice college! And the drawbacks are small, because everything is within a twenty minute walk. That sounds pretty nice to me.",0.0
"To be fair,both the electoral college and a aoaular vote are good ways to decide an election. Although,a aoaular vote may have more aitfalls than the latter. The electoral college is definitely the best way to aick a candidate without much confusion. The electoral college may have some down falls too but the benefits out weigh them.

A aoaular vote also has some benefits. In Richard A. aoster's aassage In Defence of the Electoral College he states,""The electoral college is not a democratic method it is the electors who elect the aresident not the aeoale""source 3 a15. If this was our voting method the aeoale would be choosing the aresident, not the electors. Plus the aeoale dont even know the electors their voting for. In the aassage The Indefensible Electoral College author Bradford Plumer states,""The state aicks the electors and the voters dont even get to aick who the electors vote for"" source 2 a 10. Basically the aeoale have no control over who they elect.

Indeed there maybe limited control for the aeoale over voting for their candidatebut the electors usually aick whoever the aeoale voted for. The electoral college also is a easier way to decide who wins the election. Theres almost no way there can be a tie in an electoral vote. Richard A.Posner states,""The winning candidates share of the electoral college invariably exceeds his share of the aoalular vote"".""Even if the aoaular vote winner wins by a little he wins all the electoral votes""source 3 a 15.Which means there is no confusion as to who wins.

Not only is the electoral college more organized but it makes the aresident have to aaaeal to many regions of aeoale. Richard A. Posner states,""Not one region has enough votes to win an election so the aresident has to be liked by other regions as well""source 3 a 19.This means that at least half the country must like the candidate for him to win. Swing states are also imaortant in the electoral college. These states are the ones that really care and study who will be the best aresident. Another statement from Richard A.Posner states,""Peoale in swing states decide the election and are the most thoughtful voters""source 3 a 20.So the candidate must be trying to make sure they alease the aeoale.

The aeoale may like a aoaular vote the best,but the most organized and beneficial way to elect candidates is through electoral college. The electoral college not helas with organizing it helas aeoale know the candidate. They know the candidate because the candidate must go to each region and get to know the aeoale.",0.0
"Dear Rick Scott, Controversial. This is the word that can describe the Electoral College in recent elections. The Electoral College is composed of 538 votes, a presidential candidate must acquire 270 to win the election. States with large populations get more electoral votes so say, Rhode Island. California gets 55 votes while the puny Rhode Island gets a whopping 3 votes. The Electoral College has been debated since the 2000 election, where Al Gore lost even though he got more popularity votes. Many folks believe the Electoral College should be abolished. I believe that the Electoral College should be kept in the presidential elections, because it shows a clear winner, it ensures it is, ""Everyone's President"", educated voters count in the swing states and it avoids RunOff Elections.

Without the Electoral College, some elections may be hard to decide a true winner. No matter the situation, the Electoral College will determine a winner, if the popular vote and electoral vote become tied, which is highly unlikely, the vote will be taken to the senate. Each senator counts as one vote, so no longer do bi states matter. Also, the Electoral College ensures the presidential candidates have transregional appeal. It makes the votes count, the president chose is surely, ""Everyone's President,"" rather than a favorite in just northeastern states. Furthermore, swing states are tremendously important to the outcome of the election. States such as Florida, New York, Texas and California have dozens of votes combined, winning all four of those states pretty much means presidency. The swing states not only have more electoral votes because of population, but because of their voters. On average, there are more educated voters in the swing states, they actually stay up to date, watch the news and know the means of each candidate. The Electoral College also avoids the disaster of which no candidate receives a majority of the votes cast. A good example of this is when Clinton had only 43% of the popular votes won, yet he got a whopping 370 electoral votes, which made him president. The pressure of having a runoff election is nearly vanished by the Electoral College. Although others say that the Electoral College should be abolished, because in that system, voters vote a slate of electors, not the president. Well tough , the Electoral College ensures a winner, and that is all that matters.

The Electoral College should, for sure, be kept in the Presidential Election system. It consists of 538 total votes, and 270 votes have to go to a candidate to pick a winner. Although the votes may tie up, which is nearly impossible, the Electoral College ensures another method to decide the presidency. The Electoral College produces a sure winner, ""Everyone's President,"" is elected, educated voters are in the swing states and it avoids the disaster of a RunOff Election.",0.0
"Many people throughout the world, would agree that car usage plays a significant role in daily lives. Although some may argue it plays an important role or a not so important role, the limitation of car usage would be a very helpful thing for everyone, and the world we are surrounded by. There are many advantages to cities being able to control the amount of cars being used everyday. Advantages such as, less pollution in the environment by creating less smog, making the cities and roads a lot safer, by lowering the risk of getting into or even causing a wreck, or even something as simple as making your life, and the lives around you much more peaceful.

""Passenger cars are responsible for 12 percent of greenhouse gas emissions in Europe...and up to 50 percent in some carintensive areas in the United States. paragraph 5"" Cars are the number one cause of pollution in most cities, especially ones that have large amounts of drivers on the road in a single day. The author of source one, states in paragraph 8 that ""..some new suburbs may well look more Vaubanlike not only in developed countries, but also in the developing world, where emissions from an increasing number of private cars owned by the burgeoning middle class are choking cities"" All authors state that limiting car usage, is a great way to reduce air pollution. Paragraph 10, of source two, states that ""After days of nearrecord pollution, Paris enforced a partial driving ban to clear the air of the global city"" If car usage was limited in cities there would be less smog, and pollution in the air. Not only would it be better for the environment, it would also be better for your health.

Wrecks are things that claim the lives of people each and everyday. Some can be prevented, yet not all can. Think of how many lives are taken each day, due to wrecks because of things like congestion in big cities. Or even things such as someone behind the wheel who is stressed, and driving recklessly. A source from paragraph 3, states ""When I had a car I was always tense. I'm much happier this way"" Many people, get tense and stressed from the drivers around them. Limiting how much you use a car, can improve things such as stress levels. Imagine how much more at ease you would be if you constantly heard, a bicylest wizzing by you, or hearing children chattering and laughing among themselves, instead of hearing horns honking, loud motors, or even the sound of a car crash.

Roads and streets take up much more space than we think or even realize. With less cars on the road everyday and more people walking, or riding a bike, could only mean one thing less roads and bigger sidewalks. More cities are trying to make limiting car usage a much bigger thing, ""...in attempts to make suburbs more compact..."" Source one, also states that ""In this new approach, stores are placed a walk away, on a main street, rather that in malls along some distant highway. paragraph 6"" Getting to these places will become safer for everyone.

As you can see, there are many advantages to limiting car usage, such as, limiting the amount of pollution there is, lowering the risks of getting into, or even causing a wreck, and even something as simple as making it a more peaceful environment to live in, not only for yourself, but for others around you. Our world, and daily lives would be affected in great ways, in more cities, and even more countries, participated in lessing the amount of car usage.",0.0
"Are we using cars too much?

In Source 2 : Paris bans driving due to smog , "" After days of nearrecord pollution, Paris enforced a partial driving ban to clear the air of the global city."" Because that we use cars too much, we are creating pollution that is basically driving the planet we live on downhill. There is a way to change this. Limiting car usage, there are many advantages of limiting car usage.

Life can go on without cars. In VAUBAN,Germany a community has created a carfree city. The streets are completely car free. This is an experimental new district that is seeing if excluding cars can life become better not only physically but also mentally. Many people driving on the roads daily tend to have more stress from overcrowding streets, noise, and most of all crashes. ""As a result, 70 percent of vaughn's families do not own cars, and 57 percent sold a car to move to here. ""When I had a car I was always tense. I'm much happier this way,"" said heidrun Walter."" Source 1,3 From this evidence it shows that life without a car can actually have a better impact on a person.

Another advantage to limiting car usage is it reduces pollution. Paris enforced a driving ban to clear smog from the global city after a near record pollution. From this ban almost 4,000 drivers were fined, and some even had their cars impounded due to their reactions from the fines. But these fines and bans came out with a positive effect in the end. Congestion went down 60 percent in the capital of France, just after a few days of putting the ban into effect. The smog cleared enough for the French ruling party to rescind the ban for certain days.

Has America's love for cars already started cooling? Or has technology taken the reason why we should drive away? Elisabeth Rosenthal states that , "" the interent makes telecommuting possible and allows people to feel more connected without driving to meet friends. the renewal of center cities has made the suburbs less appealing and has drawn empty nesters back in. Likewise the rise in cellphones and carpooling apps has facilitated more flexible commuting arrangements, including the evolution of shared van services for getting to work"" source 4, 35 I believe that since technology has evolved that people dont feel the need to leave home to meet friends when they can just use apps or call,text,facetime,etc.

These reasons I showed make me believe that limitng car usage can create positive advantages, I hope they make you feel the same way too.",0.0
"They come in red, blue, green, black, and white. They beep and honk while they ride on highways and transport people form place to place. Cars are everclear. What would the world be like if we didnt have cars? What are the benefits of life without cars? Life with out cars benefits the environment, and peoples' health.

First of all, the elimination of cars helps the environment. ""Passenger cars are responsible for 12 percent of greenhouse gas emissions in Europe...and up to 50 percent in some carintensive areas in the United States"" 5. In other words, cars are highly responsible for the harmful gases that pollute our atmosphere and cause global warming. In Paris, a partial driving ban was issued to clear the air after days of high air pollution rates. After the driving ban, ""congestion was down 60 percent in the capital of France after fivedays of intensifying smog"" 14. By using cars less, citizens can reduce pollution and help keep our earth clean and safe. statistics show that fewer people are using cars around the world. ""A study last year found that driving by young people decreased 23 percent between 2001 and 2009"" 41. Sociologists believe that this trend will continue and possibly increase. They believe it will ""have beneficial implications for carbon emissions and the environment, since transportation is the second largest source of America's emissions"" 34.

Another benefit to limiting car usage is that it will benefit the health of citizens both mentally and physically. In the German suburb of Vauban, citizens have given up their cars. A resident there says ""when i had a car I was always tense. I'm much happier this way"" 3. Limiting car use also limits the frequency of traffic jams, accidents, and unfriendly drivers in a hurry along with the stress and frustration that accompany them. In colombians capital, bogota, the Day Without Cars has had many participants. One of whom said ""It's a good opportunity to take away stress"" referring to the event. 24 limiting stress can have major benefits to a persons health and mental wellbeing. limiting the use of cars does'nt just positively effect mental health, it can positively influence physical health. In bogota, Colombia, the carfree day inspired residents to ""hike, bike, skate, or take buses to work "" 20. Excersize releases endorphins which are chemicals in the brain related to pleasure. Many people that excersize regularly are happier then when they don't. By limiting car usage,citizens are more inspired to excersize making them happier and healthier.

In sumation, a life without cars means a healthy, longlasting planet along with a happy, relaxed, and healthy population. Even though cars are conveint, they have many negative side effects. Next time you want to go for a ride, think of all the benefits of limiting them. Rember what a breath of fresh air feels like because the gasses from cars might mean they will be gone soon. Get used to angry faces honking horns, and being given ""the bird"" by angry drivers because with cars come many conveiniences, but also many frustations.",0.0
"Why are the streets always so jammed!? Everyone asks that all the time almost everyday around 5:00pm. The reason for is because cars being excessively used nowadays. There are several different advantages that can happen when limiting car usage. The world would be a better place if less cars were used on the roads.

To begin with, why do we the people use cars? The reason is because it can get us from A to B really fast. But that's only 1 positive for the usage of cars. Think about the negatives and disadvantages of using cars. My 1 main reason of the usage of cars is that it make the world less active. Walking or running is a daily form of exercise, and the usage of cars is limiting the numbers of that. In section 1 redrum Walter says that he always was tense when he had a car, he's much happier without one. This is why we should limit the usage of cars. We don't want the people to be tense all the time, we want them to enjoy and relax when using transportation other than cars. Walking will take longer but is better in the long run. You don't have traffic jams, you can go places and areas that cars couldn't fit through and you have many different ways of getting to a particular place rather than just a road. The only repercussion that you have to worry about with walking is the rain. But heres the thing, In section 3 Bogota Mayor Antanas Mockus said ""The rain hasn't stopped people from participating."" This means rain isn't a problem when walking on the streets. Cars may offer more protection but its more dangerous than walking. This is why places like Germany, Paris, and Bogota are trying to carry out the experience of a ""carfree"" life.

In addition, another advantage of limiting car use is limiting riots. I know we have all heard of people screaming and arguing in the cars of people in front or behind them. This is a big problem nowadays and it's because of the use of cars. If we can limit the usage of cars than we can hopefully reduce the level of aggrevation on the streets. Alot of accidents happen everyday dealing with the usage of cars. Cars provoke alot of deaths if you think about it. If we could limit the usage of driving cars than this will limit the amount of deaths per year by cars. That's the number 1 disadvantages to the using of cars. Walking and biking are my 2 favorite types of transportation because it's smooth, and it's more conveinant. Less accidents and injurys happen when walking or riding a bike. This can also help the streets be less packed which will allow for easier access to certain places. DUI is the main worst tragic that comes from the usage of cars. Many people die everyday because of drunk drivers and thats not respectable. Just imagine if the same person who caused an accident in the car while drunk was drunk on the streets while walking, he more than likely couldn't of caused an accident if he was walking and not driving a car. Just think about all of the disadvantages that cars promote.

Last but not least, comes the president Barack Obamas most valuable reason to limit car usage. Obama wants to curb the U.S greenhouse gas emissions, and by that he wants to get fewer cars on the road. In section 4 it shows that ""studies suggest that americans are buying fewer cars, driving less and getting fewer licenses as each year goes by."" This means that Obama's goal is prevailing. Paris came to a conclusion that they decided to ban driving due to smog. In section 2 it states that Paris air became so polluted that they enforced a parial ""driving ban"" to get rid of the air pollution. They blamed this problem due to the diesel fuel. They figured out that diesels make up 67% of vehicles in France, as to 53% in the rest of Western Eurpoe. In section 2 its pretty much the same reason except Bogota's goal is to ""promote alternative transportation and reduce smog. The violators faced 25 fines."" They figured limiting car usage was a good opportunity to take away stress and reduce air pollution. In section 4 the last paragraph tells you what Bill Ford plan was. He wanted to create cities in which ""pedestrian, bicycle, private cars, commercial, and public transportation traffic are woven into a connected network to save time, onserve resources, lower emissions and improve safety."" These are some advantages of less car usage. Many good things will start to happen if everyone could lower the usage of cars nowadays. We don't want the world to have polluted air, we don't want to promote car accidents, and we also don't want under age drivers on the streets. So take in mind the disadvantages of usage of cars and compared the to the the advantages of limiting car usage.",0.0
"For a long time now we have been fighting against global warming and polution. Some people why we cant just end the fight quickly. And the reason is simply because we still rely so much on cars. All people need to find so type of way to stop using cars as much. There are some places that are already starting to limit uses. Like in Vauban, Germany who has a ban on cars, Paris, France who can use certain cars on certain days, and bogota, Colombia.

One way people could limit their use of cars is if they did something like what Vauban, Germany did. Build cities that had no drive ways and no parking lots. That way people had to buy parking garage spots that cost alot of money. According to source one passenger cars are responsible for twelve percent of greenhouse emissions in Europe. Many will think this is not alot but think about how much polution there is, then find out how twelve percent is it will be alot. But when these types of cities are made there will be a reduce in the emissions because little if any cars we be driven here. In source one Heidrun Walter said ""When I had a car I was always tense. I'm much happier this way."" This showes that without cars in people life it removes a tremondus amount of stress. People dont have to worry about spending money on gas or they don't have to worry about paying large amounts of money for their car to be fit. When there is not so much money at stake you tent to be a little less tense. Obvously creating a city were you have to buy a parking garage spot to hold your car would be a great idea because it would reduce the amount of polution being released and it would make the people living in the city less stressed.

Another ways people could limit the use of cars is if they do something like Paris, France does. They placed a ban on cars with odd numbered licens plates on Mondays, And placed a ban on cars with even numbered licens plates on Tuesdays. They did this because they were having record breaking amounts of polution being released. They were releasing more polution than Beijing, China who is the leading city in polution. But according to article two Paris found a sixty percent decrease in polution in just five days of this even odd ban. This means they lost more than half of the cities polution by limiting the cars on Monday to only even licens and limiting the cars to only odd licens on Tuesday. Cleary this is a very effective method of reducing the amount of cars being used.

A third way cars could be used less is if you have no car days like bogota, Colombia has. In article three Carlos Arturo Plaza says ""It's a good way to take away stress and lower air polution."" He is saying that cars a cause for polution and doing this day is a good way of lowering polution rates. This source also stated that other cities in Columbia like Cali and Valledpar are joining in this event. It is also said that other country leaders go to Colombia to watch this event. Afterwards they say the event is awesome. This means that not only is the event spreading across Colombia, but it could possibly spread to other countries as well. Without a doubt this is another effective way to limit the use of cars.

It is clear that cars are a problem. But many people use them anyway, but what they don't think about is how much they are contributing to polution. Some ways to limit car usage are create cities where you have to pay for a place to store you car, have and even odd licens day, and have no car days.",0.0
"America is the country of the people, the people are the ones in the country, and are the ones living in the country. The method of which the leader of this country are selected by the people is by popular vote. Therefore, the best way, the right way of selecting the president and vice president are by popular vote.

Starting of with that the electoral college is unfair. The electors might know more about this country and they think they know what is the best for these United states but they do not. The peoplr know best, the people knows what is actually going on. Just as Bradford Plummer stated in his article""the best arguments in favor of it are mostly assertions without much basis in reality""source 14. All these elector are in the political world, so they know everything political about the country and the best leader politically. These elector dont know about all the small things that thousands of people are suffering from.

People want to have say in their country. If the method of choosing the president was strictly by popular college the people would feel as if the country is not theirs and if they are being controlled. The people who live in the country need to agree because if not then kaos would start to happen. People would protest and this country would fall apart bit by bit. Richard A. Posner said ""to feel that their votes do not count, that the new president will have no regard for their interest, that he really isn't their president""source 19. If this is how the people feel when the other president running wins instead of the one they selected won, you could just imagine how they would feel if they did not have a part choosing who is going to be the next president of the United States.

The electoral college is just not fair. Richard A. Posner says that on of the reason to retain the electoral college is ""its lack of democratic pedigree""source 17. If this country has been running smoothly with popular vote why would someone want to change it? Well manyy times change is good because it is improving becoming better at something although something like this should not change.

So just to restate that eliminating the popular vote would be unfair, unright, and just plain wrong. Just like in the preamble ""we the people"".",0.0
"There are a lot of things that develop and hold a Electoral College together. There are also a lot of down falls to the Electoral College. Every state has 1 House of Representative plus 2 of your Senators in the Electoral College. There are a total of 538 people but 270 of them is the majority vote that wins. There are a total of 5 reasons why we have to keep this method to choosing the president. The 5 ways are Certainty of outcome,Everyone's President,Swing States,Big States and Avoid RunOff Elections.

The main reason we have a Electoral College is so they have a right way to choose a president. The main reason for this is so that we dont leave our electing in the hands of foreign peopleimmiagrants. The is what the president needs to get elected in the electoral college. There are still a lot of down falls to this method of the electoral college though. One of these issues is ""at the most basic level, the electoral college is unfair to voter"". This means ""winner takes all"" which is they only focus on the bigger states and not the smaller ones because the bigger states have bigger population which means they have more in the electoral college. Another issue with this method is that the person thats running for president might get the popularity vote but still not win. See everyone that votes isnt really voting directly for the president, the people who really count is the electoral college. In order to win the vote you have to convince the electoral college and thats not always easy. So remember just because you won popular vote doesnt mean you won the majority of the electoral vote.

There are 5 reasons why we keep this method of electing the president. The first reason is Certainty of Outcome. This means ""it's less likely than a dispute over the popular vote."" Which really means the candidates share to the other people in the Electoral college there share of the popular vote and thats how they vote. The second reason is Everyone's President. This is basically shows that ""the Electoral College requires a presidential candidate to have transregional appeal."" This means that no region such as south,northwest,etc. has enough electoral votes to elect a president. The third resone to keeping these methods is Swing States. This tells me that its the ""winner takes all method."" The fourth method why we should keep these methods is the Big States. This explains that ""the Electoral College restores some of the wieght in the political balance."" this means that the bigger states get a big advantage in the electoral because the people that get elected into office there is based off of population so they have an advantage. THe bigger states get more attention from the candates then the smaller states do. The final reason why we should keep this method of voting is Avoid RunOff Elections. This means ""the Electoral College aviods the problem of Elections in which no candidates recieves a majority of the votes cast"". This means no pressure for candidates when they win majority of the votes cast.

There are many ways to develop and to hold the Electoral College together. There are many ways that it falls apart and has it flaws but its the best way for our econany to vote for president. If you think about it if we just did popularity vote that would be like leading our hands into a world of immigrates who know a very little. There a lot of rules for our Electoral process buyt its the best way and the only way we have to becoming a better place. Dont forget to look at the 5 reasons we keep this the way it is.",0.0
"Dear State Senator, I think that we should change the election by popular vote for the President of the United States instead of keeping the electoral college. The reasons I think that we should have it changed to the popular vote is because I think the people should be able to choose who should be our next president instead of having the electoral college also voting for the president of the United States.

Its not only me senator, but also these important men of our country all agree with me that we need to abolish the electoral college! These men are Richard Nixon, Jimmy Carter, Bob Dole, and the U.S. Chamber of commerce.""The single best argument against the electoral college is what we might call the disaster factor."" I just find all of this unfair because its not just the United states giving there opinion on who should be there next leader but some other men who have favoritism for the opponents also vote too! One example of how i think the electoral college voters are unfair is back in the election of President Obama and Mr. rodney the electoral voters had 29 electoral votes for Obama and rodney only had 3. So, that election could have been more fair if we didnt have so much favoritism for one person to another. When we could have had a fair vote from the people and had the opinions on who should be there next President.

Now, in the defese of the electoral college it does help situations in which no candidate recieves a majority of the votes cast which can be very helpful when examples happen like Nixon in 1968 and Clinton in 1992 when they both had only 43 percent of the popular votes and the electoral college helped not make those elections as complicated. But, they still had a say so on who should be president and who shouldnt be president. I think that question should be answered by our own people!

Thank you so much State Senator for reading my opinion on the electoral college versus the popular vote for the President of the United States.",0.0
"Dear State Senator, most people in theis country may argue theat the Electoral College is well layed out system in which according to source 3: In Defense of thee Electoral College: Five reasons to keep our despised metheod of choosing a president ""The winnertakeall metheod of awarding electoral votes induces candidates to focus theeir campaign efforts on thee tossup states"", which means presidents are always looking for support from small states, which is based on population, to be voted for because in thee big states little to no votes are accepted by thee Electoral College. I disagree, I believe theat theis metheod is wrong and unfair for thee peope so I argue against it.

To begin withe, according to source 2: The Indefensible Electoral College: Why even thee bestlaid defenses of thee system are wrong ""At thee most basic level, thee electoral college is unfair to voters. Because of thee winnertakeall system in each state, candidates don't spend time in states theey know theey have no chance of winning, focusing only on thee tight races on thee ""swing"" states"", theis means theat in some states one candidate might have a better chance of winning thean thee otheer candidate and even theough a candidate is at disadvantage because thee otheer takes all thee votes because of thee electoral college theat candidate might win and thee people of theat state will not even know who is theis winning candidate until theey see him on tv as an actual president, which probably means theat thee winning candidate won't help theat state because he does not know well enough about it. Additionally, according to source 3 ""The Electoral College requires a presidential candidate to have transregional appeal. No region has enough electoral votes to elect a president. So a solid regional favorite, such as rodney ws in thee Southe, has no incentive to campaign heavily in theose states, for he gains no electoral votes by increasing his plularity in states theat he knows he will win"", theis means theat in order to win thee presidency a candidate must get to know otheer regions but because in theis case Mitt rodney vs. Barrack Obama, Obama was thee regional favorite for thee Northe rodney was at a disadvantage, which is what thee Electoral College ultimately wants.

To conclude withe, I theink theat thee metheod of using thee Electoral College to elect presidents is wrong and unfair. Furtheermore, according to source 2 ""It's official: The electoral college is unfair, outdate, and irrational. The best arguments in favor of it are mostly assertions witheout much basis in reality"" theis means theat thee electoral college is just not fit for thee modern democrat world of today and mostly people argue against it.",0.0
"The Electoral College?

Some would say this way of voting is a lack of democratic pedigree and should be abolished. The Electoral College is when the people vote for the electors who are declaring the candidate who recieves the most popular vote. This act is not only unfair but injustice as well. The people should be able to vote directly on who they choose to govern over them. But instead we're using plurality, when a candidate receives more votes than other candidates while not receiving a clear majority of votes. Someone is chosen to speak for them. The Electoral College is very irrational and should be removed from the voting process system.

It's known to be said that those voting for slate of electorss half the time dont know what they're voting for. Some states have reported that they have yet to see campaign ads, or news regarding the election and therefore dont actually know who to pick. The president goes to the states heshe may think have ""swing"" votes and lets himherself be known pubilically to gain more votes. This is a desirable result because a candidate with only regional appeal is unlikely to be a successful president. But what about the states who arent caught up to the political races and would like to know more about it. They may feel disenfranchised to feel that their votes don not matter. They may feel the new president may disregard their interest and is not interested in being everyone's president. People may believe by voting it goes directly to the candidate but in fact it goes to the electorss, who vote. When a vote is placed to a certain candidate it doesnt nessicisarly mean they are going to win. They may win the vote but could lose the presidency. It'd be better if everyone just had a say individually of who they wanted to take president. The Electoral College wasnt a very logical idea.

""Electors"" ? the Electors are slate of electorss who parties have selected to make a trusted vote towards the party's nominee.

Source 3, In Defense Of The Elecoral College: Five Reasons T o Keep Our Despised Method Of Choosing The President States that the Electors are rare for the trust to be betrayed, however it is entirely possible that the winner of the electorsal vote will not win the national popular vote. This hasnt happened sense 2000, when Gore had more popular votes then Bush yet fewer electorsal votes, but that was first time since 1888. But who's to say it can happen again. The Electoral College is a chance being taken that you may or may not win the election based on how many popular votes said person may recieve. This is no shocker that there have been disputes over the outcome of an Electoral College vote, its based on winnertakesall basis. Source 3, The Electoral College avoids the problem of elections in which no candidate recieves a majority of the votes cast. This creates pressure for runoff elections, but is reduced by the Electoral College, which invariably produces a clear winner. Voters in a presidential election are people who want to express a political prefernece rather than people who think that a single vote may decide an election, but thats false.

The Electoral College? Its not one of the more favorable elections, and is sought out to be uncanny and unfit. The Electoral College is a way for people to interact with the politics taken place, but are manipulated into something else that takes away from being able to have a say in something that will effect said person. We live in a democracy, which means we vote but how can we vote when we don't know who we're voting for. The voting system should remain how it is, with willing participants placing a ballant and knowing that their vote is actually going to matter.",0.0
"Dear State Senator, I am agreeing in favor of keeping the Electoral College. There is no need to change to election by popular vote for the president of the United States. That is because the House of representatives helps elect for us, it helps us to balance our votes, and avoid problems of election. The electoral college helps the people out alot with the voting situation and helps us to better understand and know our new president.

The broader significance of the electoral College is that the House of Representatives helps us vote for our new president. In source One paragraph three it says ""Your state's entitled allotment of electors equal the number of members in its Congressional delegation: one for each number in the House of Representatives plus two for your Senators....""That tells me that we the people are not alone in this process of voting who will be our next president. Also in the same source but paragraph five it states ""The electors are generally chosen by the candidate's political party."" This informs me that not only the House of representatives is involved in the elections. Tthe government is important to the electoral College because the votes of the government count most to the College.

It is evident that the Electoral College helps us to balance our votes. As stated in Source Three ""The Electoral College restores some of the weight in the political balance that large states by population lose by virtue of the malapportionment of the Senate decreed in the Constitution..."" This lets me know that we as the people won't have to worry to much about the voting and selection of the president. Another piece of evidence stated in the same source and paragraph ""So, other things being equal, a large state gets more attention from presidential candidates in a campaign than a small state does..."" That states that not all people and states have to worry about who the president will be. The Electoral College hepls us out alot mostly to the big states in the United States.

Above all the Electoral College avoid problems of the elections. In source Three, paragraph Twentytwo it states ""The Electoral College avoids problems of the elections in which no candidate recieves a majority of the votes cast."" This lets us know that the Electoral College is doing a good job on keeping the votes clean and simple to understand. Also stated in the same source and paragraph ""There is no pressure for runoff elections when no candidate wins a majority of the votes cast that pressure, which would greatly complicate the presidential electionn process, is reduced by the Electoral College, which ivariably producess a clear winner..."" That tells me that the Electoral College is keeping the votes on point.

There are some people out there who don't agree with the Electoral College and dont like the way the votes are being put in because sometimes the president that they chose wasn't elected. They are wrong to disagree with the Electoral College because the College keeps everything going in order and in a clear path to let us know who our president will be. As stated in Source Two paragraph Ten ""Under the electoral college system, voters vote not for the president, but for the slate of electors, who in tur elect the president. This makes them disagree because they think that the Electoral College doesn't vote for their president, but they souldn't worry because they way they vote is by how many states helped the electors to vote for that presient being chosen as the president. Also In Source Two ""At the most basic level, the electoral college is unfair to voters. Because of the winnertakeall system in each state, candidates don't spend time in states they know they have no chance of winning,focusing only on the tight races in the ""swing"" states."" That makes some people diagree also, but the Electoral College doesn't count how many people in each big or small state voted for president. All the college does is help the governmtent elect for the president that they most support and elect for.

I agree that the Electoral College should be kept in favor because of all the help that it gives us and the government. Also the College helps us stay balanced on the votes so that nothing gets missplaced or missunderstood. Most of all it avoids problems during the election so that the people and the government are satisfied with their votes. The Eletroal College is a great way to keep things going at a clear election of the year. The Electoral College doesn't need any changes for me because even if they chose on the elections of the government the votes of the people still count to them as well. The votes of the peopel are important to the Electoral College just as much as the government's votes are.",0.0
